VisitId,Sequence,PersonId,PersonType,LocationId,LocationLevel,StartTime,EndTime
367,367,211,0,31,7,2020-06-16T14:15:24,2020-06-16T17:23:44
368,368,118,1,99,7,2020-07-03T12:51:05,2020-07-03T18:10:50
369,369,227,0,24,7,2020-06-28T11:11:30,2020-06-28T13:55:22
370,370,127,1,86,7,2020-06-09T07:30:09,2020-06-09T15:06:59
371,371,115,1,31,7,2020-06-22T17:38:39,2020-06-23T05:23:02
372,372,447,0,94,7,2020-06-27T21:46:55,2020-06-28T16:16:56
373,373,141,1,37,7,2020-06-10T15:37:21,2020-06-10T21:19:14
374,374,495,0,96,7,2020-06-28T04:54:20,2020-06-28T13:54:31
375,375,428,0,31,7,2020-06-21T23:57:08,2020-06-22T05:57:10
376,376,110,0,52,7,2020-07-03T00:06:36,2020-07-03T05:58:06
377,377,423,0,40,7,2020-06-17T22:23:43,2020-06-18T07:06:17
378,378,291,1,85,7,2020-06-14T04:17:57,2020-06-14T21:02:43
379,379,3,0,66,7,2020-07-06T23:31:29,2020-07-07T10:26:08
380,380,267,1,42,7,2020-06-29T10:33:58,2020-06-29T12:12:43
381,381,195,1,1,7,2020-07-02T11:53:35,2020-07-03T02:14:13
382,382,463,0,16,7,2020-06-24T03:23:49,2020-06-24T09:33:05
383,383,428,0,65,7,2020-06-18T14:08:30,2020-06-19T01:04:32
384,384,213,1,86,7,2020-07-07T23:57:38,2020-07-08T14:47:43
385,385,342,0,14,7,2020-06-22T09:31:53,2020-06-23T04:45:52
386,386,100,0,19,7,2020-07-05T21:13:23,2020-07-06T11:30:38
387,387,135,0,12,7,2020-07-03T05:23:16,2020-07-03T06:50:23
388,388,392,1,4,7,2020-06-20T19:49:31,2020-06-21T15:01:20
389,389,448,0,45,7,2020-06-18T08:30:13,2020-06-19T01:57:10
390,390,399,0,31,7,2020-07-05T23:45:12,2020-07-06T20:13:48
391,391,441,1,27,7,2020-06-17T20:48:50,2020-06-18T18:09:43
392,392,47,0,19,7,2020-07-02T03:42:56,2020-07-02T14:50:55
393,393,309,1,43,7,2020-06-15T05:45:13,2020-06-15T21:33:13
394,394,461,1,28,7,2020-06-19T19:36:07,2020-06-20T00:16:11
395,395,335,0,90,7,2020-06-16T13:35:12,2020-06-16T18:15:14
396,396,71,0,42,7,2020-07-07T09:03:13,2020-07-07T17:54:05
397,397,130,0,62,7,2020-06-27T05:29:13,2020-06-27T09:44:54
398,398,421,1,45,7,2020-06-25T16:35:09,2020-06-25T20:54:37
399,399,145,1,91,7,2020-06-30T15:58:29,2020-07-01T10:18:12
400,400,136,1,36,7,2020-07-04T16:14:33,2020-07-05T02:55:37
401,401,268,1,19,7,2020-06-29T11:02:35,2020-06-29T20:43:48
402,402,160,0,74,7,2020-06-11T11:42:45,2020-06-12T01:25:08
403,403,445,1,9,7,2020-06-11T09:25:12,2020-06-12T05:02:43
404,404,220,0,73,7,2020-06-30T10:20:47,2020-06-30T16:44:27
405,405,273,0,5,7,2020-06-20T22:14:01,2020-06-21T01:48:41
406,406,391,1,52,7,2020-06-10T00:35:51,2020-06-10T16:47:02
407,407,265,1,50,7,2020-06-14T02:04:58,2020-06-15T01:52:02
408,408,309,1,91,7,2020-06-09T06:59:22,2020-06-10T05:48:17
409,409,97,0,46,7,2020-07-03T01:16:07,2020-07-04T00:22:04
410,410,285,1,47,7,2020-06-19T01:31:35,2020-06-19T16:22:29
411,411,356,0,5,7,2020-06-20T10:39:30,2020-06-21T00:46:46
412,412,283,0,31,7,2020-07-01T04:11:37,2020-07-01T09:06:16
413,413,170,0,27,7,2020-06-12T02:10:11,2020-06-13T00:50:38
414,414,468,1,60,7,2020-06-23T06:20:30,2020-06-24T03:17:08
415,415,319,0,75,7,2020-06-22T14:54:17,2020-06-22T22:15:11
416,416,268,0,63,7,2020-07-03T09:43:31,2020-07-04T06:02:38
417,417,65,0,29,7,2020-06-27T00:05:41,2020-06-27T13:28:31
418,418,312,1,18,7,2020-06-15T03:02:17,2020-06-16T00:54:57
419,419,30,0,33,7,2020-06-28T22:43:13,2020-06-29T11:06:10
420,420,156,0,54,7,2020-07-02T21:05:47,2020-07-03T19:37:12
421,421,198,0,55,7,2020-06-30T00:15:49,2020-06-30T09:18:04
422,422,234,1,51,7,2020-06-10T19:25:18,2020-06-10T23:38:25
423,423,253,1,43,7,2020-06-29T06:45:34,2020-06-29T07:15:36
424,424,412,1,2,7,2020-06-25T10:42:37,2020-06-26T01:11:42
425,425,437,1,97,7,2020-06-11T07:12:30,2020-06-12T04:27:38
426,426,442,1,47,7,2020-06-26T17:23:18,2020-06-27T02:12:59
427,427,345,1,100,7,2020-06-30T18:28:29,2020-07-01T16:27:23
428,428,343,0,23,7,2020-07-03T15:43:15,2020-07-04T08:43:10
429,429,136,0,57,7,2020-06-22T17:50:16,2020-06-23T16:41:35
430,430,69,0,19,7,2020-06-17T23:20:45,2020-06-18T15:52:18
431,431,356,1,18,7,2020-06-11T20:07:03,2020-06-12T15:30:26
432,432,132,0,34,7,2020-06-30T15:00:56,2020-07-01T11:19:00
433,433,430,1,38,7,2020-06-12T14:19:52,2020-06-13T04:22:47
434,434,458,1,75,7,2020-07-02T00:00:32,2020-07-02T19:48:56
435,435,206,0,17,7,2020-07-02T19:37:57,2020-07-03T00:03:34
436,436,95,1,79,7,2020-06-28T02:18:52,2020-06-28T13:40:32
437,437,193,1,7,7,2020-06-17T07:09:04,2020-06-18T05:23:22
438,438,74,0,4,7,2020-06-11T08:15:44,2020-06-11T17:12:46
439,439,464,0,85,7,2020-07-06T11:31:39,2020-07-06T15:20:17
440,440,414,0,13,7,2020-06-23T14:42:52,2020-06-24T05:45:33
441,441,273,0,79,7,2020-06-21T10:29:16,2020-06-21T15:24:33
442,442,453,1,48,7,2020-07-02T22:59:52,2020-07-03T20:27:15
443,443,3,1,4,7,2020-07-01T02:41:54,2020-07-01T06:35:47
444,444,460,1,80,7,2020-06-30T10:05:55,2020-06-30T18:51:58
445,445,94,0,75,7,2020-06-08T22:13:10,2020-06-09T11:22:02
446,446,486,0,1,7,2020-06-18T09:47:04,2020-06-18T09:51:23
447,447,89,1,75,7,2020-07-05T11:50:14,2020-07-05T21:39:04
448,448,203,0,61,7,2020-06-08T20:39:24,2020-06-09T20:08:45
449,449,325,1,12,7,2020-06-22T03:59:55,2020-06-22T06:58:28
450,450,441,0,54,7,2020-06-15T03:57:15,2020-06-15T20:43:18
451,451,96,0,75,7,2020-06-15T06:27:09,2020-06-15T09:02:58
452,452,251,1,73,7,2020-06-17T23:21:32,2020-06-18T00:12:16
453,453,223,0,74,7,2020-06-14T18:20:49,2020-06-14T20:19:56
454,454,133,1,22,7,2020-06-18T08:08:06,2020-06-18T23:58:50
455,455,227,1,31,7,2020-06-13T18:40:33,2020-06-14T06:05:36
456,456,133,1,26,7,2020-06-20T13:33:11,2020-06-21T02:29:17
457,457,257,0,73,7,2020-06-09T22:39:53,2020-06-10T01:58:40
458,458,454,0,67,7,2020-06-18T10:29:00,2020-06-18T19:26:43
459,459,174,1,70,7,2020-06-12T07:55:43,2020-06-12T21:06:44
460,460,81,0,11,7,2020-06-29T04:56:58,2020-06-30T00:40:39
461,461,405,1,63,7,2020-07-04T08:49:59,2020-07-04T19:39:35
462,462,109,1,32,7,2020-07-02T03:49:11,2020-07-02T21:59:17
463,463,241,1,92,7,2020-06-29T07:10:18,2020-06-30T00:03:09
464,464,328,0,32,7,2020-07-04T12:04:56,2020-07-04T19:22:37
465,465,492,1,6,7,2020-06-20T11:36:53,2020-06-21T03:33:32
466,466,376,0,37,7,2020-07-05T19:35:39,2020-07-06T05:45:55
467,467,409,1,49,7,2020-07-07T03:51:33,2020-07-07T16:37:13
468,468,256,0,8,7,2020-06-10T11:56:03,2020-06-11T09:55:18
469,469,62,0,88,7,2020-07-07T21:19:34,2020-07-08T10:35:13
470,470,490,0,2,7,2020-06-23T16:03:13,2020-06-24T11:53:55
471,471,315,0,6,7,2020-06-18T18:51:58,2020-06-19T05:53:13
472,472,101,0,16,7,2020-06-12T05:44:29,2020-06-13T01:10:55
473,473,178,0,85,7,2020-06-19T10:16:57,2020-06-20T04:49:40
474,474,389,1,65,7,2020-06-13T09:12:35,2020-06-13T16:49:34
475,475,495,0,35,7,2020-06-27T20:33:19,2020-06-27T21:26:24
476,476,415,1,39,7,2020-06-29T10:04:40,2020-06-30T08:46:53
477,477,109,1,83,7,2020-06-08T22:17:27,2020-06-09T13:05:38
478,478,500,1,34,7,2020-06-13T20:09:26,2020-06-14T09:49:39
479,479,124,0,4,7,2020-06-14T06:48:07,2020-06-14T15:49:51
480,480,38,1,80,7,2020-06-11T10:09:42,2020-06-11T17:12:04
481,481,114,1,70,7,2020-06-19T11:58:57,2020-06-20T00:00:22
482,482,12,0,53,7,2020-07-03T17:00:15,2020-07-04T15:01:48
483,483,268,1,72,7,2020-07-07T21:11:25,2020-07-08T11:14:54
484,484,439,0,25,7,2020-06-19T07:54:39,2020-06-19T23:47:00
485,485,50,1,93,7,2020-06-09T08:03:40,2020-06-09T11:54:56
486,486,209,1,52,7,2020-06-18T14:08:33,2020-06-19T11:29:39
487,487,478,1,78,7,2020-06-16T08:44:41,2020-06-16T18:00:37
488,488,29,0,88,7,2020-07-01T04:36:06,2020-07-01T19:41:44
489,489,169,0,101,7,2020-06-20T19:33:18,2020-06-20T23:24:58
490,490,361,1,17,7,2020-06-21T23:47:25,2020-06-22T14:46:51
491,491,215,1,51,7,2020-07-03T21:27:21,2020-07-04T04:38:48
492,492,291,1,49,7,2020-06-26T09:05:09,2020-06-27T00:27:58
493,493,387,1,83,7,2020-06-11T10:56:37,2020-06-11T20:06:59
494,494,418,1,75,7,2020-07-07T02:42:18,2020-07-08T00:41:24
495,495,320,1,53,7,2020-07-07T02:30:55,2020-07-08T01:00:43
496,496,479,0,101,7,2020-06-22T21:20:34,2020-06-22T23:44:46
497,497,368,0,1,7,2020-06-13T00:32:48,2020-06-13T14:45:13
498,498,377,1,7,7,2020-07-04T04:40:23,2020-07-04T12:39:54
499,499,339,1,10,7,2020-07-05T10:33:38,2020-07-06T09:02:28
500,500,50,0,95,7,2020-07-01T07:44:22,2020-07-01T12:29:58
501,501,73,0,30,7,2020-06-19T14:50:31,2020-06-19T16:40:14
502,502,65,1,11,7,2020-06-26T04:50:39,2020-06-26T10:39:07
503,503,94,1,65,7,2020-07-03T03:23:45,2020-07-03T04:26:06
504,504,23,0,23,7,2020-06-11T14:42:07,2020-06-11T21:52:21
505,505,418,1,99,7,2020-06-09T03:23:46,2020-06-09T17:04:51
506,506,381,0,62,7,2020-06-16T17:11:24,2020-06-17T06:59:54
507,507,440,1,6,7,2020-06-14T00:32:09,2020-06-14T16:43:43
508,508,57,1,12,7,2020-06-18T17:35:12,2020-06-19T15:32:12
509,509,354,1,36,7,2020-06-11T20:52:20,2020-06-12T06:28:49
510,510,59,0,37,7,2020-06-19T05:19:39,2020-06-20T02:16:21
511,511,110,1,53,7,2020-06-28T09:34:52,2020-06-28T10:52:20
512,512,220,1,100,7,2020-07-01T07:23:00,2020-07-02T00:21:03
513,513,117,1,100,7,2020-06-27T06:05:43,2020-06-28T01:58:56
514,514,460,1,5,7,2020-07-03T09:39:19,2020-07-03T20:41:06
515,515,7,0,30,7,2020-06-14T04:49:29,2020-06-14T20:37:42
516,516,171,1,50,7,2020-07-04T11:27:29,2020-07-04T22:43:51
517,517,485,0,88,7,2020-06-20T05:26:09,2020-06-20T07:16:24
518,518,114,0,43,7,2020-06-09T16:13:11,2020-06-10T07:05:11
519,519,176,1,41,7,2020-07-08T07:38:33,2020-07-08T14:45:00
520,520,301,0,87,7,2020-06-12T09:53:06,2020-06-13T04:09:54
521,521,156,0,92,7,2020-06-23T10:47:30,2020-06-23T20:18:46
522,522,291,1,60,7,2020-06-10T22:55:38,2020-06-11T05:18:59
523,523,55,1,98,7,2020-07-05T17:06:49,2020-07-06T07:05:34
524,524,315,0,100,7,2020-06-27T14:00:22,2020-06-28T06:51:26
525,525,427,1,60,7,2020-06-28T23:13:12,2020-06-29T19:48:56
526,526,265,1,82,7,2020-06-28T12:41:36,2020-06-29T10:58:17
527,527,373,1,84,7,2020-06-22T15:58:23,2020-06-23T15:28:09
528,528,193,1,100,7,2020-07-04T06:40:51,2020-07-04T17:31:56
529,529,4,0,45,7,2020-07-03T15:48:14,2020-07-03T20:59:02
530,530,169,1,22,7,2020-06-21T00:49:03,2020-06-21T20:27:30
531,531,345,0,42,7,2020-06-09T19:23:04,2020-06-10T15:14:17
532,532,66,1,51,7,2020-07-03T20:17:34,2020-07-03T21:58:36
533,533,238,1,51,7,2020-07-01T17:35:40,2020-07-02T01:52:35
534,534,358,0,28,7,2020-06-08T17:20:33,2020-06-09T02:30:03
535,535,488,0,71,7,2020-06-20T06:11:11,2020-06-20T06:17:07
536,536,158,0,99,7,2020-07-03T20:53:44,2020-07-04T14:56:29
537,537,158,1,31,7,2020-06-22T06:30:59,2020-06-22T12:13:04
538,538,79,0,39,7,2020-06-26T14:21:49,2020-06-27T14:03:11
539,539,62,1,2,7,2020-07-04T06:08:54,2020-07-05T04:13:48
540,540,202,0,53,7,2020-06-18T18:58:57,2020-06-19T17:34:47
541,541,32,0,66,7,2020-07-04T10:52:18,2020-07-04T22:23:06
542,542,462,1,46,7,2020-07-05T13:12:57,2020-07-05T21:53:03
543,543,236,1,41,7,2020-06-12T04:25:51,2020-06-12T18:21:34
544,544,2,0,61,7,2020-06-10T11:11:35,2020-06-10T21:38:07
545,545,173,0,95,7,2020-06-11T16:37:27,2020-06-12T03:42:54
546,546,331,1,73,7,2020-06-23T07:10:38,2020-06-24T05:52:57
547,547,146,0,64,7,2020-06-22T17:50:13,2020-06-23T01:57:49
548,548,224,0,24,7,2020-06-18T20:51:16,2020-06-19T06:08:49
549,549,469,0,17,7,2020-06-23T08:54:09,2020-06-23T16:12:52
550,550,254,1,23,7,2020-07-04T19:47:16,2020-07-05T10:26:05
551,551,32,0,36,7,2020-06-10T08:35:45,2020-06-11T03:25:31
552,552,444,0,65,7,2020-06-29T08:35:46,2020-06-29T10:28:59
553,553,15,0,37,7,2020-07-02T05:11:41,2020-07-02T20:09:49
554,554,364,1,50,7,2020-07-02T23:05:36,2020-07-03T00:01:31
555,555,102,1,7,7,2020-06-23T14:18:45,2020-06-24T12:34:26
556,556,3,0,60,7,2020-06-21T23:21:30,2020-06-22T09:03:48
557,557,386,1,93,7,2020-07-05T16:28:22,2020-07-06T12:01:50
558,558,56,1,17,7,2020-07-03T00:05:19,2020-07-03T16:30:04
559,559,202,0,98,7,2020-06-28T11:22:15,2020-06-28T22:30:15
560,560,367,1,74,7,2020-06-19T18:57:15,2020-06-20T02:10:23
561,561,401,1,6,7,2020-07-07T21:01:00,2020-07-08T08:32:18
562,562,467,1,24,7,2020-06-24T11:20:11,2020-06-24T20:14:46
563,563,238,0,71,7,2020-06-29T01:28:16,2020-06-29T12:12:54
564,564,338,0,34,7,2020-06-27T15:55:35,2020-06-28T09:49:31
565,565,295,1,10,7,2020-07-05T13:58:16,2020-07-06T13:38:39
566,566,329,0,25,7,2020-06-12T17:12:42,2020-06-13T05:47:57
567,567,135,0,98,7,2020-06-22T17:08:05,2020-06-22T20:06:27
568,568,278,0,96,7,2020-06-25T14:46:54,2020-06-26T03:40:02
569,569,422,1,91,7,2020-06-24T03:42:15,2020-06-25T01:36:56
570,570,284,0,1,7,2020-06-14T14:25:16,2020-06-15T02:15:21
571,571,391,1,31,7,2020-06-12T13:54:24,2020-06-12T14:32:46
572,572,311,0,85,7,2020-07-02T16:45:57,2020-07-03T11:28:40
573,573,106,1,69,7,2020-07-08T15:47:47,2020-07-08T23:18:16
574,574,65,1,57,7,2020-06-09T08:24:48,2020-06-10T00:05:02
575,575,17,0,32,7,2020-06-20T18:38:08,2020-06-21T11:21:49
576,576,441,0,63,7,2020-06-25T10:10:59,2020-06-26T07:51:13
577,577,357,0,65,7,2020-06-20T17:01:32,2020-06-21T00:09:08
578,578,104,0,11,7,2020-06-16T14:00:31,2020-06-17T08:46:47
579,579,358,1,57,7,2020-06-19T18:36:10,2020-06-20T07:21:33
580,580,475,0,35,7,2020-06-23T17:50:48,2020-06-23T19:13:00
581,581,52,0,54,7,2020-06-12T00:58:28,2020-06-12T11:22:08
582,582,124,1,101,7,2020-06-13T15:01:47,2020-06-14T08:05:51
583,583,405,1,49,7,2020-06-13T01:26:10,2020-06-13T09:30:33
584,584,280,0,57,7,2020-07-06T02:35:02,2020-07-07T01:20:10
585,585,230,0,47,7,2020-06-20T11:55:25,2020-06-21T08:09:33
586,586,43,0,16,7,2020-06-22T11:56:13,2020-06-22T21:22:05
587,587,335,1,97,7,2020-06-20T02:37:15,2020-06-20T05:47:26
588,588,16,1,97,7,2020-06-21T08:48:22,2020-06-21T21:05:49
589,589,407,0,63,7,2020-06-25T16:27:04,2020-06-26T08:47:22
590,590,205,0,91,7,2020-07-03T08:25:24,2020-07-03T16:43:51
591,591,24,0,67,7,2020-06-11T02:05:24,2020-06-11T17:10:36
592,592,253,0,61,7,2020-06-29T02:59:14,2020-06-29T11:17:40
593,593,262,0,47,7,2020-06-17T22:41:57,2020-06-18T19:42:28
594,594,374,0,98,7,2020-06-25T17:38:26,2020-06-26T14:53:38
595,595,322,1,86,7,2020-06-09T09:45:28,2020-06-09T23:32:52
596,596,182,1,41,7,2020-06-13T16:29:08,2020-06-14T03:47:00
597,597,252,1,55,7,2020-06-16T15:31:51,2020-06-17T06:51:09
598,598,249,1,17,7,2020-06-16T18:11:03,2020-06-17T10:20:12
599,599,297,0,7,7,2020-06-13T12:01:11,2020-06-14T08:55:22
600,600,44,0,26,7,2020-06-23T22:28:20,2020-06-24T18:21:27
601,601,24,0,23,7,2020-06-09T01:49:27,2020-06-09T07:42:40
602,602,367,1,57,7,2020-06-28T03:11:03,2020-06-29T00:39:58
603,603,69,0,11,7,2020-06-30T17:08:09,2020-07-01T15:35:45
604,604,350,1,55,7,2020-06-21T06:49:21,2020-06-22T04:16:42
605,605,117,1,54,7,2020-07-07T07:55:58,2020-07-07T08:36:24
606,606,214,0,50,7,2020-07-08T02:47:55,2020-07-08T22:07:53
607,607,249,1,70,7,2020-07-01T05:03:43,2020-07-01T12:25:46
608,608,31,0,93,7,2020-06-10T08:39:29,2020-06-11T06:25:25
609,609,191,0,85,7,2020-06-24T16:51:13,2020-06-25T01:06:43
610,610,137,1,28,7,2020-07-02T13:07:30,2020-07-03T00:06:14
611,611,245,1,54,7,2020-07-01T04:41:49,2020-07-02T01:43:59
612,612,289,1,91,7,2020-07-05T05:48:51,2020-07-05T18:34:10
613,613,489,1,36,7,2020-06-09T23:55:35,2020-06-10T12:25:16
614,614,274,0,46,7,2020-07-02T13:00:29,2020-07-02T17:37:24
615,615,35,1,87,7,2020-06-16T12:39:13,2020-06-16T23:49:03
616,616,118,0,77,7,2020-06-29T19:50:46,2020-06-30T00:22:05
617,617,458,0,97,7,2020-06-23T02:54:20,2020-06-23T12:55:03
618,618,117,1,77,7,2020-07-07T22:25:16,2020-07-08T18:54:16
619,619,171,0,90,7,2020-06-19T00:34:15,2020-06-19T16:30:09
620,620,248,0,1,7,2020-06-27T10:16:07,2020-06-28T08:07:49
621,621,290,0,98,7,2020-06-19T01:01:21,2020-06-19T08:06:33
622,622,129,1,89,7,2020-06-17T04:04:34,2020-06-17T22:00:20
623,623,482,0,68,7,2020-07-05T08:37:22,2020-07-06T08:30:40
624,624,149,0,32,7,2020-06-09T18:33:46,2020-06-10T02:34:14
625,625,263,0,74,7,2020-06-23T22:10:44,2020-06-24T01:31:13
626,626,397,0,39,7,2020-06-28T05:36:40,2020-06-28T07:38:36
627,627,54,1,38,7,2020-06-29T11:17:01,2020-06-29T22:52:07
628,628,145,0,22,7,2020-06-30T09:04:11,2020-06-30T17:12:44
629,629,49,0,83,7,2020-06-20T19:41:01,2020-06-21T06:03:06
630,630,221,0,59,7,2020-06-15T03:10:52,2020-06-15T03:26:55
631,631,156,1,13,7,2020-06-16T19:33:27,2020-06-17T11:05:18
632,632,233,0,58,7,2020-06-13T16:13:23,2020-06-14T15:12:28
633,633,120,1,82,7,2020-06-18T19:58:26,2020-06-19T11:44:18
634,634,310,1,38,7,2020-06-29T14:28:31,2020-06-29T22:44:42
635,635,293,0,79,7,2020-07-06T15:46:31,2020-07-07T11:06:04
636,636,276,1,1,7,2020-07-07T09:40:00,2020-07-07T17:52:03
637,637,128,1,10,7,2020-06-10T00:31:31,2020-06-10T11:45:56
638,638,301,0,37,7,2020-07-08T00:09:15,2020-07-08T20:14:01
639,639,84,1,31,7,2020-07-01T18:42:57,2020-07-02T01:33:27
640,640,452,1,73,7,2020-06-10T10:37:40,2020-06-10T11:14:27
641,641,479,1,70,7,2020-07-05T16:41:26,2020-07-06T06:00:57
642,642,242,0,56,7,2020-06-14T19:24:18,2020-06-14T21:45:46
643,643,59,1,69,7,2020-06-27T16:11:54,2020-06-28T12:18:08
644,644,43,0,44,7,2020-07-07T18:30:44,2020-07-07T23:38:21
645,645,474,0,41,7,2020-06-15T21:28:25,2020-06-16T14:20:48
646,646,398,1,101,7,2020-06-22T15:46:53,2020-06-22T23:39:39
647,647,401,0,32,7,2020-06-29T07:27:10,2020-06-29T09:29:39
648,648,36,0,21,7,2020-06-22T04:01:12,2020-06-22T17:02:25
649,649,149,0,14,7,2020-06-17T01:15:57,2020-06-17T12:13:15
650,650,301,0,64,7,2020-07-03T19:41:35,2020-07-04T10:54:02
651,651,473,1,39,7,2020-07-07T00:27:43,2020-07-07T08:00:53
652,652,373,1,87,7,2020-06-19T02:09:52,2020-06-19T16:51:13
653,653,2,0,49,7,2020-06-27T19:21:14,2020-06-27T21:13:46
654,654,366,1,43,7,2020-07-06T15:53:19,2020-07-06T16:40:18
655,655,288,1,55,7,2020-06-22T22:07:34,2020-06-23T05:28:51
656,656,211,1,59,7,2020-06-11T11:24:57,2020-06-12T01:34:58
657,657,450,0,35,7,2020-07-01T21:31:30,2020-07-02T02:28:32
658,658,77,0,45,7,2020-06-18T21:58:01,2020-06-19T02:43:12
659,659,316,1,67,7,2020-06-21T13:29:37,2020-06-21T17:21:01
660,660,91,0,22,7,2020-07-02T05:46:33,2020-07-02T14:27:25
661,661,340,0,27,7,2020-06-14T22:22:15,2020-06-15T15:41:58
662,662,331,0,58,7,2020-06-16T17:25:42,2020-06-17T08:07:27
663,663,233,0,47,7,2020-06-25T02:27:16,2020-06-25T09:16:51
664,664,76,1,29,7,2020-06-13T22:55:38,2020-06-13T23:09:38
665,665,387,1,18,7,2020-06-11T12:54:49,2020-06-12T09:27:37
666,666,371,1,48,7,2020-06-16T19:58:57,2020-06-16T21:57:59
667,667,368,0,17,7,2020-06-11T12:11:08,2020-06-12T07:04:16
668,668,153,0,58,7,2020-06-16T11:40:55,2020-06-17T09:19:49
669,669,290,1,8,7,2020-06-23T01:57:24,2020-06-23T13:35:47
670,670,447,1,40,7,2020-06-30T18:47:07,2020-07-01T06:39:17
671,671,232,0,20,7,2020-06-21T15:17:40,2020-06-22T04:11:22
672,672,449,1,42,7,2020-06-12T09:47:56,2020-06-12T16:32:15
673,673,266,0,75,7,2020-06-27T17:04:35,2020-06-28T14:37:29
674,674,381,0,59,7,2020-07-01T18:59:56,2020-07-02T01:27:11
675,675,41,1,26,7,2020-06-16T00:59:42,2020-06-16T02:03:59
676,676,263,0,52,7,2020-06-18T14:48:52,2020-06-18T16:01:21
677,677,479,0,90,7,2020-06-30T22:27:09,2020-06-30T23:38:39
678,678,43,0,1,7,2020-06-25T16:31:19,2020-06-25T22:04:03
679,679,202,0,45,7,2020-07-02T13:48:24,2020-07-02T16:59:42
680,680,290,0,9,7,2020-06-24T21:52:36,2020-06-25T07:29:29
681,681,283,0,82,7,2020-06-17T07:45:24,2020-06-17T18:44:50
682,682,470,0,94,7,2020-06-16T09:56:57,2020-06-16T21:56:22
683,683,163,0,74,7,2020-06-23T15:09:57,2020-06-23T17:39:40
684,684,25,0,86,7,2020-07-05T05:39:13,2020-07-05T05:50:09
685,685,305,1,8,7,2020-07-02T05:05:22,2020-07-02T15:50:55
686,686,321,0,14,7,2020-06-30T16:47:00,2020-07-01T06:11:16
687,687,482,0,55,7,2020-06-21T21:58:36,2020-06-22T14:59:33
688,688,398,1,97,7,2020-06-28T22:13:24,2020-06-29T17:40:46
689,689,261,0,21,7,2020-06-12T11:28:49,2020-06-12T21:16:42
690,690,253,0,28,7,2020-06-19T20:37:50,2020-06-20T17:56:38
691,691,325,1,49,7,2020-07-07T04:32:39,2020-07-07T23:11:27
692,692,401,0,53,7,2020-06-12T13:26:24,2020-06-13T08:12:21
693,693,413,0,79,7,2020-06-16T12:44:36,2020-06-16T14:23:42
694,694,425,0,23,7,2020-06-14T03:34:26,2020-06-14T13:07:01
695,695,434,1,70,7,2020-07-04T08:27:49,2020-07-05T03:28:54
696,696,238,1,100,7,2020-06-30T22:36:20,2020-07-01T14:45:55
697,697,325,1,3,7,2020-06-11T16:29:44,2020-06-12T06:54:15
698,698,377,0,29,7,2020-06-09T17:07:39,2020-06-10T03:25:29
699,699,398,0,13,7,2020-06-27T12:57:05,2020-06-27T14:17:07
700,700,382,0,70,7,2020-06-14T08:21:51,2020-06-14T19:18:33
701,701,42,0,14,7,2020-07-06T23:55:42,2020-07-07T11:29:18
702,702,309,0,88,7,2020-06-29T00:08:08,2020-06-29T06:49:28
703,703,287,1,70,7,2020-06-24T15:44:35,2020-06-24T23:11:35
704,704,334,0,54,7,2020-07-08T09:34:04,2020-07-08T10:44:33
705,705,421,1,13,7,2020-06-28T09:26:18,2020-06-29T01:46:17
706,706,489,1,57,7,2020-06-20T10:41:39,2020-06-20T11:16:10
707,707,391,1,24,7,2020-06-18T22:05:15,2020-06-19T19:17:35
708,708,395,1,51,7,2020-06-13T19:27:17,2020-06-14T18:50:18
709,709,238,1,75,7,2020-06-14T18:29:59,2020-06-15T10:34:17
710,710,455,1,44,7,2020-06-12T05:38:00,2020-06-13T04:01:10
711,711,469,0,72,7,2020-06-22T12:30:43,2020-06-22T23:04:22
712,712,348,0,33,7,2020-06-10T20:48:40,2020-06-11T15:23:46
713,713,236,1,65,7,2020-06-16T05:11:19,2020-06-16T09:48:26
714,714,8,0,40,7,2020-06-09T11:18:14,2020-06-10T08:31:47
715,715,479,0,62,7,2020-06-14T10:55:52,2020-06-14T21:17:18
716,716,93,0,95,7,2020-06-19T14:52:43,2020-06-19T23:52:59
717,717,17,1,31,7,2020-06-18T03:31:53,2020-06-18T15:21:23
718,718,135,1,4,7,2020-06-19T03:22:47,2020-06-19T04:13:59
719,719,325,1,93,7,2020-07-05T23:19:33,2020-07-06T03:52:12
720,720,32,1,1,7,2020-07-05T17:35:53,2020-07-05T19:50:06
721,721,176,0,11,7,2020-06-22T13:23:20,2020-06-23T11:34:27
722,722,444,0,57,7,2020-06-11T03:05:48,2020-06-11T13:20:17
723,723,160,0,74,7,2020-06-15T19:36:25,2020-06-16T05:05:52
724,724,309,1,79,7,2020-06-15T09:22:43,2020-06-16T00:50:58
725,725,221,1,21,7,2020-06-27T21:50:35,2020-06-28T09:06:45
726,726,10,0,29,7,2020-06-28T02:48:20,2020-06-28T11:03:10
727,727,222,1,101,7,2020-07-07T15:26:19,2020-07-07T23:57:38
728,728,405,0,15,7,2020-06-11T20:54:03,2020-06-12T05:02:14
729,729,186,0,64,7,2020-06-29T11:05:40,2020-06-30T04:05:49
730,730,140,0,69,7,2020-07-04T02:56:02,2020-07-04T03:26:43
731,731,98,1,43,7,2020-06-11T12:41:12,2020-06-11T14:46:46
732,732,70,0,48,7,2020-07-07T05:33:50,2020-07-07T20:21:49
733,733,424,1,40,7,2020-06-15T23:38:20,2020-06-16T04:38:26
